account_id,account_name,logo_acquisition_year,fiscal_quarter,created_date,close_date,region,account_vertical,product_line,deal_type,outcome,contract_term_years,acv_usd,tcv_usd,deal_source,discount_pct,primary_loss_reason
A0981,Parallel Labs Inc,2023,2025-Q1,2024-09-18,2025-03-24,EMEA,Financial Services,Analytics,land,lost,3,148000,444000,csm_expansion,51.4,Adoption — low usage or failed rollout
A0982,Vertex Cloud Inc,2022,2025-Q1,2024-04-29,2025-01-08,APAC,Retail,Analytics,land,lost,2,300000,600000,sales_outbound,33.5,Product — capability or roadmap gap
A0983,Aurora Logic,2023,2025-Q1,2024-09-20,2025-02-20,EMEA,Professional Services,Security,land,lost,3,298000,894000,inbound,49,Adoption — low usage or failed rollout
A0984,Cobalt Logic,2022,2025-Q1,2024-09-02,2025-02-21,APAC,Manufacturing,Platform,land,lost,3,114000,342000,csm_expansion,60,Commercial — payment or term mismatch
A0985,Granite Logic,2022,2025-Q1,2024-09-13,2025-02-17,EMEA,Manufacturing,Analytics,land,lost,3,24000,72000,sales_outbound,33.1,Pricing — rejected renewal uplift
A0986,Meridian Logic,2020,2025-Q1,2024-09-03,2025-02-09,APAC,Professional Services,Platform,land,lost,4,59000,236000,inbound,36.9,Stakeholder — champion departed / reorg
A0987,Aurora Dynamics,2022,2025-Q1,2024-06-18,2025-01-20,EMEA,Technology,Platform,land,lost,1,168000,168000,inbound,22.1,Commercial — payment or term mismatch
A0988,Pinnacle Grid Inc,2024,2025-Q1,2024-09-15,2025-03-08,EMEA,Professional Services,Analytics,land,lost,3,298000,894000,partner,39.9,Competitor — won evaluation
A0989,Aurora Dynamics,2022,2025-Q1,2024-06-20,2025-02-07,APAC,Technology,Analytics,land,lost,3,45000,135000,sales_outbound,27.6,Value — ROI / business case not approved
A0990,Northwind Works,2022,2025-Q1,2024-06-14,2025-02-20,APAC,Healthcare,Security,land,lost,3,40000,120000,sales_outbound,68,Adoption — low usage or failed rollout
A0991,Aurora Logic,2024,2025-Q1,2024-08-20,2025-01-07,EMEA,Retail,Security,land,lost,5,173000,865000,csm_expansion,44.5,Adoption — low usage or failed rollout
A0992,BluePeak Labs Inc,2022,2025-Q1,2025-02-21,2025-03-30,APAC,Financial Services,Analytics,land,lost,3,21000,63000,inbound,31.5,Competitor — won evaluation
A0993,BluePeak Systems Inc,2024,2025-Q1,2024-07-01,2025-01-14,EMEA,Retail,Analytics,land,lost,3,298000,894000,partner,56.8,Adoption — low usage or failed rollout
A0994,Parallel Systems Inc,2021,2025-Q1,2024-05-11,2025-01-23,APAC,Retail,Analytics,land,lost,3,19000,57000,csm_expansion,67.5,Adoption — low usage or failed rollout
A0995,BluePeak Systems,2022,2025-Q1,2024-07-29,2025-02-01,APAC,Manufacturing,Platform,land,lost,3,45000,135000,csm_expansion,90,Value — ROI / business case not approved
A0996,Silverline Logic Inc,2022,2025-Q1,2024-09-25,2025-01-24,EMEA,Manufacturing,Platform,land,lost,4,71000,284000,sales_outbound,24.9,Risk — security or compliance
A0997,Vertex Labs,2022,2025-Q1,2024-09-27,2025-02-28,APAC,Retail,Security,land,lost,3,16000,48000,partner,41.9,Commercial — payment or term mismatch
A0998,Vertex Systems,2022,2025-Q1,2024-08-25,2025-01-26,AMER,Retail,Analytics,land,lost,3,63000,189000,csm_expansion,45.3,Value — ROI / business case not approved
A0999,Parallel Logic Inc,2022,2025-Q1,2024-06-26,2025-03-30,AMER,Retail,Platform,land,lost,3,114000,342000,inbound,65.2,Pricing — rejected renewal uplift
A1000,Aurora Grid,2022,2025-Q1,2024-07-22,2025-02-15,EMEA,Healthcare,Security,land,lost,3,56000,168000,csm_expansion,34.7,Pricing — budget freeze or cuts
A1001,Cobalt Logic Inc,2022,2025-Q1,2024-06-18,2025-02-17,APAC,Healthcare,Security,land,lost,3,298000,894000,csm_expansion,62.5,Product — capability or roadmap gap
A1002,Parallel Dynamics,2022,2025-Q1,2024-08-13,2025-02-13,EMEA,Manufacturing,Analytics,land,lost,1,90000,90000,partner,33.6,Procurement — vendor consolidation
A1003,Northwind Logic,2022,2025-Q1,2024-11-05,2025-03-29,APAC,Retail,Security,land,lost,1,256000,256000,sales_outbound,70.6,Commercial — payment or term mismatch
A1004,Northwind Cloud Inc,2022,2025-Q1,2024-05-29,2025-02-02,EMEA,Retail,Security,land,lost,3,45000,135000,csm_expansion,72.3,Product — capability or roadmap gap
A1005,Meridian Grid,2022,2025-Q1,2024-09-08,2025-02-28,AMER,Retail,Analytics,land,lost,3,41000,123000,inbound,49.1,Competitor — won evaluation
A1006,Meridian Dynamics Inc,2020,2025-Q1,2024-09-30,2025-03-27,EMEA,Healthcare,Analytics,land,lost,3,14000,42000,sales_outbound,38.4,Timing — deprioritized / no decision
A1007,Granite Systems,2022,2025-Q1,2024-07-25,2025-03-30,AMER,Manufacturing,Platform,land,lost,2,13000,26000,csm_expansion,68.9,Procurement — vendor consolidation
A1008,Meridian Labs,2022,2025-Q1,2024-09-17,2025-01-26,EMEA,Financial Services,Security,land,lost,3,21000,63000,csm_expansion,73.8,Adoption — low usage or failed rollout
A1009,BluePeak Systems,2022,2025-Q1,2024-07-06,2025-01-08,APAC,Manufacturing,Analytics,land,lost,3,117000,351000,inbound,43.9,Adoption — low usage or failed rollout
A1010,Northwind Logic,2022,2025-Q1,2024-09-30,2025-03-19,EMEA,Technology,Platform,land,lost,3,41000,123000,csm_expansion,62.9,Risk — security or compliance
A1011,BluePeak Grid,2022,2025-Q1,2024-07-04,2025-02-11,AMER,Manufacturing,Analytics,land,lost,3,74000,222000,inbound,43.9,Stakeholder — champion departed / reorg
A1012,BluePeak Logic Inc,2022,2025-Q1,2024-08-20,2025-02-03,EMEA,Technology,Security,land,lost,3,14000,42000,sales_outbound,40.3,Stakeholder — champion departed / reorg
A1013,BluePeak Dynamics,2024,2025-Q1,2024-10-04,2025-03-10,APAC,Financial Services,Security,land,lost,3,21000,63000,sales_outbound,64.9,Product — capability or roadmap gap
A1014,Vertex Grid,2022,2025-Q1,2024-05-04,2025-02-22,EMEA,Healthcare,Platform,land,lost,3,40000,120000,sales_outbound,71.7,Commercial — payment or term mismatch
A1015,Aurora Works,2021,2025-Q1,2024-10-07,2025-02-04,APAC,Manufacturing,Security,land,lost,3,64000,192000,sales_outbound,47.9,Adoption — low usage or failed rollout
A1016,Meridian Dynamics Inc,2022,2025-Q1,2024-09-10,2025-02-17,EMEA,Manufacturing,Security,land,lost,3,148000,444000,inbound,21.1,Risk — security or compliance
A1017,Northwind Dynamics Inc,2022,2025-Q1,2024-12-13,2025-03-10,EMEA,Healthcare,Platform,land,lost,3,80000,240000,sales_outbound,49.6,Pricing — lower competitive quote
A1018,Parallel Systems,2022,2025-Q1,2024-08-18,2025-02-03,APAC,Technology,Analytics,land,lost,3,134000,402000,partner,36.3,Adoption — low usage or failed rollout
A1019,Vertex Labs Inc,2021,2025-Q1,2024-10-21,2025-02-07,EMEA,Manufacturing,Analytics,land,lost,3,13000,39000,sales_outbound,78.9,Pricing — lower competitive quote
A1020,BluePeak Systems Inc,2024,2025-Q1,2024-06-15,2025-01-22,AMER,Technology,Platform,land,lost,2,14000,28000,csm_expansion,71.6,Commercial — payment or term mismatch
A1021,Vertex Grid,2020,2025-Q1,2024-06-29,2025-02-11,EMEA,Retail,Security,land,lost,4,19000,76000,inbound,36.1,Pricing — rejected renewal uplift
A1022,Northwind Cloud,2023,2025-Q1,2024-08-04,2025-02-18,EMEA,Technology,Platform,land,lost,3,71000,213000,sales_outbound,58.1,Pricing — budget freeze or cuts
A1023,Pinnacle Systems Inc,2022,2025-Q1,2024-05-02,2025-01-12,EMEA,Financial Services,Security,land,lost,3,45000,135000,sales_outbound,46.4,Procurement — vendor consolidation
A1024,Meridian Logic,2022,2025-Q1,2024-08-20,2025-02-15,AMER,Retail,Security,land,lost,3,117000,351000,inbound,31.3,Pricing — budget freeze or cuts
A1025,Silverline Works,2023,2025-Q1,2024-07-20,2025-01-18,APAC,Technology,Analytics,land,lost,3,14000,42000,sales_outbound,64,Pricing — lower competitive quote
A1026,Vertex Works Inc,2023,2025-Q1,2024-04-27,2025-01-02,AMER,Technology,Platform,land,lost,3,76000,228000,inbound,56.3,Commercial — payment or term mismatch
A1027,Parallel Logic,2022,2025-Q1,2024-07-30,2025-01-31,EMEA,Manufacturing,Platform,land,lost,1,87000,87000,sales_outbound,65,Pricing — lower competitive quote
A1028,Vertex Systems,2021,2025-Q1,2024-07-04,2025-02-08,APAC,Retail,Platform,land,lost,3,16000,48000,partner,62.1,Commercial — payment or term mismatch
A1029,Meridian Labs Inc,2022,2025-Q1,2024-11-19,2025-03-29,AMER,Manufacturing,Security,land,lost,3,76000,228000,csm_expansion,27.9,Pricing — budget freeze or cuts
A1030,Meridian Grid Inc,2022,2025-Q1,2024-08-19,2025-01-12,EMEA,Technology,Platform,land,lost,3,13000,39000,csm_expansion,48.6,Value — ROI / business case not approved
A1031,Aurora Grid Inc,2022,2025-Q1,2024-09-05,2025-03-14,APAC,Retail,Analytics,land,lost,3,21000,63000,inbound,32.3,Adoption — low usage or failed rollout
A1032,Meridian Grid,2023,2025-Q1,2024-07-23,2025-02-03,APAC,Financial Services,Security,land,lost,1,87000,87000,sales_outbound,31.3,Stakeholder — champion departed / reorg
A1033,Cobalt Logic Inc,2022,2025-Q1,2024-06-30,2025-01-30,EMEA,Healthcare,Security,land,lost,3,19000,57000,event,37.6,Product — capability or roadmap gap
A1034,Granite Systems Inc,2022,2025-Q1,2024-09-03,2025-02-03,EMEA,Financial Services,Platform,land,lost,3,80000,240000,sales_outbound,56.7,Adoption — low usage or failed rollout
A1035,BluePeak Labs,2022,2025-Q1,2024-04-05,2025-02-14,AMER,Technology,Security,land,lost,3,45000,135000,inbound,65.4,Pricing — lower competitive quote
A1036,BluePeak Cloud Inc,2022,2025-Q1,2024-06-24,2025-03-24,EMEA,Professional Services,Security,land,lost,3,14000,42000,sales_outbound,52.7,Procurement — vendor consolidation
A1037,Aurora Dynamics,2024,2025-Q1,2024-08-16,2025-02-09,EMEA,Healthcare,Security,land,lost,3,134000,402000,sales_outbound,41.6,Pricing — lower competitive quote
A1038,Pinnacle Labs,2022,2025-Q1,2024-08-27,2025-02-24,APAC,Professional Services,Analytics,land,lost,3,16000,48000,inbound,51.6,Pricing — budget freeze or cuts
A1039,BluePeak Grid Inc,2022,2025-Q1,2024-10-12,2025-01-15,AMER,Retail,Analytics,land,lost,4,227000,908000,csm_expansion,79.4,Adoption — low usage or failed rollout
A1040,Northwind Bridge Inc,2022,2025-Q1,2024-08-08,2025-02-22,APAC,Technology,Security,land,lost,3,183000,549000,partner,40.9,Value — ROI / business case not approved
A1041,Granite Dynamics,2022,2025-Q1,2024-04-18,2025-02-01,APAC,Manufacturing,Analytics,land,lost,4,95000,380000,csm_expansion,59,Pricing — lower competitive quote
A1042,Meridian Systems Inc,2022,2025-Q1,2024-08-21,2025-02-03,EMEA,Financial Services,Analytics,land,lost,1,256000,256000,sales_outbound,48.3,Product — capability or roadmap gap
A1043,Cobalt Grid,2022,2025-Q1,2024-07-31,2025-01-18,EMEA,Healthcare,Platform,land,lost,3,298000,894000,sales_outbound,70.8,Timing — deprioritized / no decision
A1044,Vertex Bridge,2024,2025-Q1,2024-05-12,2025-01-21,AMER,Financial Services,Analytics,land,lost,3,125000,375000,csm_expansion,38.2,Product — capability or roadmap gap
A1045,Vertex Cloud,2022,2025-Q1,2024-06-24,2025-03-16,EMEA,Healthcare,Platform,land,lost,3,125000,375000,csm_expansion,40.6,Product — capability or roadmap gap
A1046,Cobalt Systems Inc,2022,2025-Q1,2024-07-31,2025-03-07,APAC,Manufacturing,Platform,land,lost,1,24000,24000,partner,24,Pricing — budget freeze or cuts
A1047,Parallel Systems,2022,2025-Q1,2024-09-18,2025-01-31,APAC,Retail,Platform,land,lost,3,64000,192000,sales_outbound,55.6,Competitor — won evaluation
A1048,Meridian Grid Inc,2022,2025-Q1,2024-10-23,2025-03-31,EMEA,Technology,Analytics,land,lost,3,247000,741000,inbound,56.2,Pricing — rejected renewal uplift
A1049,Cobalt Dynamics Inc,2022,2025-Q1,2024-08-06,2025-03-16,EMEA,Healthcare,Analytics,land,lost,2,14000,28000,sales_outbound,17.2,Value — ROI / business case not approved
A1050,Northwind Logic,2022,2025-Q1,2024-08-06,2025-01-03,APAC,Professional Services,Security,land,lost,1,168000,168000,sales_outbound,61.6,Pricing — rejected renewal uplift
A1051,Aurora Works Inc,2022,2025-Q1,2024-08-10,2025-03-03,EMEA,Technology,Security,land,lost,3,80000,240000,sales_outbound,44.6,Procurement — vendor consolidation
A1052,Parallel Systems,2022,2025-Q1,2024-08-05,2025-01-24,EMEA,Professional Services,Platform,land,lost,3,16000,48000,inbound,40.5,Commercial — payment or term mismatch
A1053,Vertex Logic,2022,2025-Q1,2024-10-03,2025-02-15,EMEA,Manufacturing,Security,land,lost,5,118000,590000,inbound,31.5,Pricing — budget freeze or cuts
A1054,Silverline Cloud Inc,2022,2025-Q1,2024-07-15,2025-01-30,EMEA,Manufacturing,Security,land,lost,3,148000,444000,csm_expansion,35.2,Adoption — low usage or failed rollout
A1055,Aurora Bridge,2022,2025-Q1,2024-07-17,2025-01-04,AMER,Professional Services,Security,land,lost,1,24000,24000,sales_outbound,56.6,Commercial — payment or term mismatch
A1056,Granite Systems,2022,2025-Q1,2024-07-23,2025-02-02,APAC,Professional Services,Analytics,land,lost,5,118000,590000,sales_outbound,51.5,Pricing — budget freeze or cuts
A1057,BluePeak Labs Inc,2022,2025-Q1,2024-08-31,2025-02-26,AMER,Healthcare,Platform,land,lost,3,189000,567000,inbound,60.7,Value — ROI / business case not approved
A1058,Parallel Bridge,2022,2025-Q1,2024-10-09,2025-03-22,EMEA,Professional Services,Analytics,land,lost,3,14000,42000,sales_outbound,77.5,Adoption — low usage or failed rollout
A1059,Silverline Logic Inc,2022,2025-Q1,2024-07-07,2025-02-21,APAC,Healthcare,Platform,land,lost,1,87000,87000,sales_outbound,52.9,Adoption — low usage or failed rollout
A1060,Aurora Bridge Inc,2022,2025-Q1,2024-08-03,2025-02-10,EMEA,Technology,Analytics,land,lost,3,14000,42000,event,52.3,Timing — deprioritized / no decision
A1061,Meridian Works Inc,2022,2025-Q1,2024-06-18,2025-02-05,APAC,Retail,Security,land,lost,3,114000,342000,csm_expansion,49.9,Pricing — lower competitive quote
A1062,Pinnacle Labs,2022,2025-Q1,2024-07-30,2025-01-25,APAC,Retail,Platform,land,lost,3,114000,342000,partner,76.7,Competitor — won evaluation
A1063,BluePeak Labs,2022,2025-Q1,2024-07-20,2025-02-22,AMER,Retail,Platform,land,lost,1,168000,168000,sales_outbound,45.9,Pricing — lower competitive quote
A1064,Cobalt Dynamics Inc,2020,2025-Q1,2024-11-25,2025-03-18,EMEA,Healthcare,Analytics,land,lost,3,21000,63000,csm_expansion,61.9,Adoption — low usage or failed rollout
A1065,Northwind Cloud,2022,2025-Q1,2024-07-14,2025-01-14,APAC,Manufacturing,Security,land,lost,3,27000,81000,csm_expansion,43.3,Pricing — budget freeze or cuts
A1066,Cobalt Labs,2022,2025-Q1,2024-09-06,2025-02-07,AMER,Financial Services,Platform,land,lost,3,14000,42000,sales_outbound,52,Competitor — won evaluation
A1067,Northwind Cloud,2022,2025-Q1,2024-08-10,2025-02-16,AMER,Technology,Platform,land,lost,3,71000,213000,partner,52.5,Risk — security or compliance
A1068,Aurora Dynamics,2022,2025-Q1,2024-11-22,2025-03-29,APAC,Financial Services,Platform,land,lost,4,59000,236000,csm_expansion,51.1,Adoption — low usage or failed rollout
A1069,Cobalt Labs,2022,2025-Q1,2024-09-04,2025-02-28,APAC,Retail,Security,land,lost,4,59000,236000,csm_expansion,66.8,Procurement — vendor consolidation
A1070,Silverline Grid Inc,2021,2025-Q1,2024-06-29,2025-02-21,APAC,Manufacturing,Platform,land,lost,3,16000,48000,partner,58.7,Stakeholder — champion departed / reorg
A1071,Meridian Cloud,2022,2025-Q1,2024-07-19,2025-02-03,APAC,Healthcare,Security,land,lost,3,54000,162000,inbound,46.6,Procurement — vendor consolidation
A1072,Parallel Labs,2022,2025-Q1,2024-08-13,2025-03-17,APAC,Manufacturing,Security,land,lost,4,227000,908000,csm_expansion,69.1,Procurement — vendor consolidation
A1073,Silverline Cloud Inc,2022,2025-Q1,2024-09-10,2025-03-28,EMEA,Financial Services,Security,land,lost,3,298000,894000,csm_expansion,59,Value — ROI / business case not approved
A1074,BluePeak Dynamics Inc,2022,2025-Q1,2024-09-01,2025-03-25,AMER,Technology,Platform,land,lost,3,200000,600000,partner,55.1,Adoption — low usage or failed rollout
A1075,Granite Systems,2022,2025-Q1,2024-06-20,2025-03-06,APAC,Manufacturing,Security,land,lost,3,14000,42000,csm_expansion,53.4,Risk — security or compliance
A1076,Aurora Grid,2022,2025-Q1,2024-06-14,2025-01-02,EMEA,Financial Services,Platform,land,lost,4,59000,236000,event,50.9,Value — ROI / business case not approved
A1077,Granite Labs Inc,2022,2025-Q1,2024-08-16,2025-03-01,APAC,Professional Services,Analytics,land,lost,3,41000,123000,csm_expansion,59.1,Adoption — low usage or failed rollout
A1078,Meridian Dynamics,2021,2025-Q1,2024-08-04,2025-01-30,EMEA,Financial Services,Analytics,land,lost,2,13000,26000,csm_expansion,29.4,Pricing — lower competitive quote
A1079,Northwind Systems,2022,2025-Q1,2024-10-15,2025-03-07,EMEA,Financial Services,Analytics,land,lost,4,33000,132000,sales_outbound,36.5,Risk — security or compliance
A1080,Vertex Grid,2022,2025-Q1,2024-07-20,2025-02-20,EMEA,Retail,Analytics,land,lost,3,27000,81000,event,25.4,Value — ROI / business case not approved
A1081,Granite Cloud Inc,2022,2025-Q1,2024-06-18,2025-01-08,EMEA,Technology,Security,land,lost,3,13000,39000,inbound,51.7,Product — capability or roadmap gap
A1082,Parallel Works Inc,2023,2025-Q1,2024-10-23,2025-03-29,AMER,Retail,Platform,land,lost,4,95000,380000,sales_outbound,64.5,Stakeholder — champion departed / reorg
A1083,BluePeak Works Inc,2022,2025-Q1,2024-10-22,2025-03-14,APAC,Technology,Analytics,land,lost,3,114000,342000,sales_outbound,32.4,Pricing — lower competitive quote
A1084,Cobalt Labs Inc,2022,2025-Q1,2024-09-19,2025-02-18,APAC,Manufacturing,Security,land,lost,3,134000,402000,sales_outbound,48.2,Product — capability or roadmap gap
A1085,Northwind Dynamics Inc,2022,2025-Q1,2024-06-23,2025-03-12,EMEA,Retail,Platform,land,lost,4,71000,284000,partner,45.5,Competitor — won evaluation
A1086,Aurora Logic,2022,2025-Q1,2024-10-03,2025-03-03,EMEA,Manufacturing,Platform,land,lost,3,40000,120000,sales_outbound,34.2,Competitor — won evaluation
A1087,BluePeak Dynamics,2022,2025-Q1,2024-08-20,2025-03-27,APAC,Technology,Analytics,land,lost,3,106000,318000,inbound,30.2,Product — capability or roadmap gap
A1088,Aurora Grid,2022,2025-Q1,2024-10-24,2025-03-03,AMER,Manufacturing,Analytics,land,lost,3,16000,48000,inbound,65.3,Risk — security or compliance
A1089,Northwind Cloud,2022,2025-Q1,2024-06-12,2025-02-23,AMER,Healthcare,Platform,land,lost,3,21000,63000,inbound,84.8,Commercial — payment or term mismatch
A0671,Parallel Dynamics,2021,2025-Q1,2024-07-12,2025-01-21,EMEA,Healthcare,Analytics,expand,lost,4,115000,460000,csm_expansion,67,Timing — deprioritized / no decision
A0916,Northwind Labs Inc,2023,2025-Q1,2024-07-24,2025-01-08,APAC,Financial Services,Security,expand,lost,3,22000,66000,partner,73.3,Adoption — low usage or failed rollout
A0006,Silverline Bridge,2022,2025-Q1,2024-09-30,2025-02-19,APAC,Healthcare,Analytics,expand,lost,3,283000,849000,csm_expansion,25,Procurement — vendor consolidation
A1059,Silverline Logic Inc,2022,2025-Q1,2024-09-06,2025-01-31,APAC,Healthcare,Platform,expand,lost,3,43000,129000,sales_outbound,75.5,Commercial — payment or term mismatch
A1013,BluePeak Dynamics,2024,2025-Q1,2024-08-15,2025-01-07,APAC,Financial Services,Analytics,expand,lost,1,19000,19000,event,50.8,Pricing — rejected renewal uplift
A0338,Silverline Cloud Inc,2023,2025-Q1,2024-05-11,2025-01-01,AMER,Financial Services,Analytics,expand,lost,3,41000,123000,sales_outbound,58.9,Risk — security or compliance
A0078,Aurora Labs,2022,2025-Q1,2024-06-21,2025-02-01,APAC,Technology,Platform,expand,lost,3,20000,60000,inbound,44.8,Risk — security or compliance
A0723,Northwind Labs Inc,2022,2025-Q1,2024-10-03,2025-03-12,EMEA,Financial Services,Security,expand,lost,3,14000,42000,csm_expansion,59.5,Adoption — low usage or failed rollout
A0390,Northwind Cloud,2022,2025-Q1,2024-08-06,2025-03-08,EMEA,Financial Services,Analytics,expand,lost,3,22000,66000,csm_expansion,23.9,Commercial — payment or term mismatch
A1060,Aurora Bridge Inc,2022,2025-Q1,2024-08-16,2025-01-05,EMEA,Technology,Platform,expand,lost,3,102000,306000,inbound,72.8,Risk — security or compliance
A0699,Aurora Bridge,2022,2025-Q1,2024-10-15,2025-01-24,APAC,Healthcare,Analytics,expand,lost,3,189000,567000,inbound,54.7,Procurement — vendor consolidation
A0169,Vertex Works,2022,2025-Q1,2024-06-14,2025-01-14,AMER,Retail,Platform,expand,lost,3,28000,84000,event,55.6,Timing — deprioritized / no decision
A0730,Meridian Systems Inc,2022,2025-Q1,2024-09-20,2025-02-21,AMER,Technology,Platform,expand,lost,3,22000,66000,sales_outbound,36.7,Pricing — rejected renewal uplift
A0696,Silverline Grid,2022,2025-Q1,2024-07-08,2025-02-05,EMEA,Financial Services,Platform,expand,lost,3,256000,768000,partner,25.6,Value — ROI / business case not approved
A0256,Granite Logic,2023,2025-Q1,2024-07-21,2025-01-23,APAC,Financial Services,Security,expand,lost,2,52000,104000,inbound,68.8,Stakeholder — champion departed / reorg
A1038,Pinnacle Labs,2022,2025-Q1,2024-10-07,2025-03-21,APAC,Professional Services,Analytics,expand,lost,3,283000,849000,sales_outbound,77.2,Competitor — won evaluation
A0325,Parallel Logic,2023,2025-Q1,2024-05-30,2025-03-18,EMEA,Technology,Analytics,expand,lost,3,16000,48000,sales_outbound,46.6,Pricing — budget freeze or cuts
A0655,Cobalt Labs Inc,2022,2025-Q1,2024-05-30,2025-03-01,APAC,Technology,Platform,expand,lost,3,16000,48000,inbound,45.9,Competitor — won evaluation
